from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
9022005001000014,9022005001000003,2,300,,
9022005001000014,9022005001000002,2,300,,
9022005001002017,9022005000001001,2,360,,
9022005001000014,9022005001000001,2,300,,
9022005001418002,9022005005010001,2,240,,
9022005001000014,9022005001000009,2,300,,
9022005001000014,9022005001000008,2,300,,
9022005001000014,9022005001000007,2,300,,
9022005001418002,9022005005010002,2,240,,
9022005001000013,9022005001000046,2,360,,
9022005001009002,9022005001017001,2,180,,
9022005001009002,9022005001017002,2,180,,
9022005000993003,9022005001508001,2,300,,
9022005000993003,9022005001508002,2,180,,
9022005000050045,9022005001243001,2,300,,
9022005000050045,9022005001243002,2,300,,
9022005000113001,9022005001783002,2,300,,
9022005000113001,9022005001783001,2,300,,
9022005000003019,9022005001009016,2,420,,
9022005000016001,9022005081002002,2,300,,
9022005000003019,9022005001009017,2,420,,
9022005000016001,9022005081002001,2,300,,
9022005001000019,9022005001000001,2,300,,
9022005001000019,9022005001000002,2,300,,
9022005001000019,9022005001000003,2,300,,
9022005001000019,9022005001000004,2,300,,
9022005001000019,9022005001000005,2,300,,
9022005001000019,9022005001000006,2,300,,
9022005001022002,9022005000006002,2,180,,
9022005001000019,9022005001000007,2,300,,
9022005001022002,9022005000006001,2,180,,
9022005001000019,9022005001000008,2,300,,
9022005001000019,9022005001000009,2,300,,
9022005001022002,9022005000006003,2,180,,
9022005001002017,9022005000001020,2,360,,
9022005001223002,9022005001243001,2,300,,
9022005001223002,9022005001243002,2,240,,
9022005000003019,9022005001009003,2,420,,
9022005000003019,9022005001009004,2,420,,
9022005000003019,9022005001009005,2,420,,
9022005001000013,9022005001000026,2,300,,
9022005001000013,9022005001000021,2,300,,
9022005001000013,9022005001000020,2,300,,
9022005000003019,9022005001009001,2,420,,
9022005001000013,9022005001000022,2,300,,
9022005000003019,9022005001009002,2,420,,
9022005001002017,9022005000001016,2,360,,
9022005001000019,9022005001000010,2,300,,
9022005001000019,9022005001000011,2,300,,
9022005000993043,9022005000993001,2,300,,
9022005001000019,9022005001000012,2,300,,
9022005000993043,9022005000993002,2,240,,
9022005001000019,9022005001000013,2,300,,
9022005001000019,9022005001000014,2,300,,
9022005001002017,9022005000001017,2,360,,
9022005001000019,9022005001000015,2,300,,
9022005001000019,9022005001000016,2,300,,
9022005001000019,9022005001000017,2,300,,
9022005001000019,9022005001000018,2,300,,
9022005001022002,9022005000006017,2,180,,
9022005001022002,9022005000006016,2,180,,
9022005000416001,9022005000484002,2,120,,
9022005000416001,9022005000484001,2,120,,
9022005000130042,9022005000130041,2,300,,
9022005000993043,9022005000993005,2,300,,
9022005000993043,9022005000993006,2,300,,
9022005000993043,9022005000993003,2,240,,
9022005000993043,9022005000993004,2,300,,
9022005001000013,9022005001000007,2,300,,
9022005001418001,9022005005010002,2,240,,
9022005001000013,9022005001000006,2,300,,
9022005001418001,9022005005010001,2,240,,
9022005001000013,9022005001000009,2,300,,
9022005001000013,9022005001000008,2,300,,
9022005001000014,9022005001000046,2,360,,
9022005001020016,9022005001002001,2,360,,
9022005001020016,9022005001002002,2,360,,
9022005001020016,9022005001002003,2,360,,
9022005001020016,9022005001002004,2,360,,
9022005001000013,9022005001000003,2,300,,
9022005001000013,9022005001000002,2,300,,
9022005001000013,9022005001000005,2,300,,
9022005001000013,9022005001000004,2,300,,
9022005001000013,9022005001000001,2,300,,
9022005000369003,9022005000348001,2,420,,
9022005000369003,9022005000348002,2,420,,
9022005001000013,9022005001000018,2,300,,
9022005000053004,9022005001257002,2,420,,
9022005001000013,9022005001000017,2,300,,
9022005000053004,9022005001257001,2,420,,
9022005001000013,9022005001000019,2,300,,
9022005000404001,9022005004230002,2,180,,
9022005000993042,9022005000993043,2,300,,
9022005000126011,9022005004246001,2,300,,
9022005001000013,9022005001000014,2,300,,
9022005001000013,9022005001000016,2,300,,
9022005001000013,9022005001000015,2,300,,
9022005001000013,9022005001000010,2,300,,
9022005001000013,9022005001000012,2,300,,
9022005001000013,9022005001000011,2,300,,
9022005001000014,9022005001000020,2,300,,
9022005000126010,9022005004246001,2,300,,
9022005001009002,9022005001017016,2,180,,
9022005001009002,9022005001017017,2,180,,
9022005001000014,9022005001000026,2,300,,
9022005001017002,9022005001009005,2,180,,
9022005001037001,9022005001038001,2,240,,
9022005001000014,9022005001000022,2,300,,
9022005001017002,9022005001009003,2,180,,
9022005001037001,9022005001038002,2,240,,
9022005001000014,9022005001000021,2,300,,
9022005001017002,9022005001009004,2,180,,
9022005001037001,9022005001038003,2,240,,
9022005001017002,9022005001009001,2,180,,
9022005001037001,9022005001038004,2,240,,
9022005001022001,9022005000006016,2,180,,
9022005001017002,9022005001009002,2,180,,
9022005000001005,9022005001002003,2,360,,
9022005000001005,9022005001002004,2,360,,
9022005000001005,9022005001002001,2,360,,
9022005000001005,9022005001002002,2,360,,
9022005000001006,9022005001002001,2,360,,
9022005000001006,9022005001002002,2,360,,
9022005000001006,9022005001002003,2,360,,
9022005000050016,9022005001243001,2,300,,
9022005000001006,9022005001002004,2,360,,
9022005000050016,9022005001243002,2,300,,
9022005001022001,9022005000006017,2,180,,
9022005000076001,9022005001517001,2,300,,
9022005000993043,9022005000993042,2,300,,
9022005001000014,9022005001000017,2,300,,
9022005001000014,9022005001000016,2,300,,
9022005001000014,9022005001000015,2,300,,
9022005001000014,9022005001000013,2,300,,
9022005001017002,9022005001009016,2,180,,
9022005001020016,9022005001002016,2,360,,
9022005001000014,9022005001000012,2,300,,
9022005001017002,9022005001009017,2,180,,
9022005001020016,9022005001002017,2,360,,
9022005000076001,9022005001517002,2,300,,
9022005001000014,9022005001000011,2,300,,
9022005001000014,9022005001000010,2,300,,
9022005001037001,9022005001038016,2,240,,
9022005001037001,9022005001038017,2,240,,
9022005001000014,9022005001000019,2,300,,
9022005001000014,9022005001000018,2,300,,
9022005003850002,9022005000448002,2,180,,
9022005000001006,9022005001002016,2,360,,
9022005000050010,9022005001243001,2,300,,
9022005000001006,9022005001002017,2,360,,
9022005000050010,9022005001243002,2,300,,
9022005003850002,9022005000448001,2,180,,
9022005001002017,9022005001020016,2,360,,
9022005000002002,9022005000002017,2,180,,
9022005001002017,9022005001020017,2,360,,
9022005000451002,9022005001232001,2,300,,
9022005000451002,9022005001232002,2,300,,
9022005000130041,9022005000130003,2,300,,
9022005000130041,9022005000130004,2,300,,
9022005000002002,9022005000002016,2,180,,
9022005001188002,9022005003675001,2,300,,
9022005000130041,9022005000130001,2,240,,
9022005000130041,9022005000130002,2,300,,
9022005001188002,9022005003675002,2,300,,
9022005001002017,9022005001020001,2,360,,
9022005000050006,9022005001243002,2,300,,
9022005001002017,9022005001020002,2,360,,
9022005000050006,9022005001243001,2,300,,
9022005000002002,9022005000002006,2,300,,
9022005000002002,9022005000002007,2,300,,
9022005000993042,9022005000993002,2,240,,
9022005002653001,9022005000268002,2,300,,
9022005000993042,9022005000993003,2,240,,
9022005002653001,9022005000268001,2,300,,
9022005000993042,9022005000993004,2,300,,
9022005000993042,9022005000993005,2,300,,
9022005001223001,9022005001243002,2,180,,
9022005000993042,9022005000993006,2,300,,
9022005001223001,9022005001243001,2,240,,
9022005000046004,9022005001268001,2,240,,
9022005001022001,9022005000006003,2,180,,
9022005000046004,9022005001268002,2,240,,
9022005001022001,9022005000006002,2,180,,
9022005001022001,9022005000006001,2,180,,
9022005000993042,9022005000993001,2,300,,
9022005000002002,9022005000002004,2,180,,
9022005000002002,9022005000002005,2,180,,
9022005000002002,9022005000002003,2,180,,
9022005000002002,9022005000002001,2,180,,
9022005000184041,9022005000184043,2,240,,
9022005005038002,9022005003602002,2,900,,
9022005005038002,9022005003602001,2,900,,
9022005000404001,9022005004230001,2,180,,
9022005000126001,9022005004246001,2,300,,
9022005000226001,9022005001394002,2,300,,
9022005000226001,9022005001394001,2,300,,
9022005000348001,9022005000369007,2,420,,
9022005000348001,9022005000369006,2,420,,
9022005000348001,9022005000369008,2,420,,
9022005000002003,9022005000002016,2,180,,
9022005000002003,9022005000002017,2,180,,
9022005000016002,9022005081002002,2,300,,
9022005000016002,9022005081002001,2,300,,
9022005001268002,9022005000046004,2,240,,
9022005001268002,9022005000046003,2,240,,
9022005001268002,9022005000046006,2,240,,
9022005000348001,9022005000369001,2,420,,
9022005001268002,9022005000046005,2,240,,
9022005000348001,9022005000369003,2,420,,
9022005000348001,9022005000369002,2,420,,
9022005001268002,9022005000046002,2,240,,
9022005000348001,9022005000369005,2,420,,
9022005000448001,9022005003850002,2,180,,
9022005000348001,9022005000369004,2,420,,
9022005000448001,9022005003850001,2,180,,
9022005000124001,9022005000124003,2,120,,
9022005000184041,9022005000184001,2,240,,
9022005000124001,9022005000124004,2,120,,
9022005000184041,9022005000184002,2,240,,
9022005000184041,9022005000184003,2,240,,
9022005000124001,9022005000124002,2,120,,
9022005000184041,9022005000184004,2,240,,
9022005000184041,9022005000184005,2,300,,
9022005003744001,9022005001186002,2,300,,
9022005003744001,9022005001186001,2,300,,
9022005000001003,9022005001002002,2,360,,
9022005000001003,9022005001002001,2,360,,
9022005002679002,9022005000273001,2,180,,
9022005000001003,9022005001002004,2,360,,
9022005000001003,9022005001002003,2,360,,
9022005000001003,9022005001002017,2,360,,
9022005000001003,9022005001002016,2,360,,
9022005000184041,9022005000184024,2,240,,
9022005000184041,9022005000184025,2,240,,
9022005000184041,9022005000184026,2,240,,
9022005000113002,9022005001783001,2,300,,
9022005001259002,9022005001269001,2,180,,
9022005000113002,9022005001783002,2,300,,
9022005001259002,9022005001269002,2,180,,
9022005000006001,9022005001022016,2,180,,
9022005000006001,9022005001022017,2,180,,
9022005000124004,9022005000124001,2,120,,
9022005000124004,9022005000124002,2,120,,
9022005000124004,9022005000124003,2,120,,
9022005001173001,9022005000900002,2,180,,
9022005001009004,9022005000003005,2,420,,
9022005001009004,9022005000003006,2,420,,
9022005001009004,9022005000003007,2,420,,
9022005001009004,9022005000003008,2,420,,
9022005001173001,9022005000900001,2,180,,
9022005001009004,9022005000003009,2,420,,
9022005000348001,9022005000369041,2,420,,
9022005000348001,9022005000369042,2,420,,
9022005001009004,9022005000003001,2,420,,
9022005001009004,9022005000003002,2,420,,
9022005001009004,9022005000003003,2,420,,
9022005001009004,9022005000003004,2,420,,
9022005000215001,9022005000215003,2,300,,
9022005000484002,9022005000416002,2,120,,
9022005000006001,9022005001022001,2,180,,
9022005000484002,9022005000416001,2,120,,
9022005000215001,9022005000215004,2,300,,
9022005000215001,9022005000215002,2,300,,
9022005000484002,9022005000416003,2,120,,
9022005000006001,9022005001022002,2,180,,
9022005000215001,9022005000215005,2,300,,
9022005000002003,9022005000002001,2,180,,
9022005000002003,9022005000002002,2,180,,
9022005002275002,9022005000189001,2,300,,
9022005000002003,9022005000002004,2,180,,
9022005000002003,9022005000002005,2,180,,
9022005000002003,9022005000002006,2,300,,
9022005002280002,9022005000189002,2,180,,
9022005002280002,9022005000189001,2,180,,
9022005001009004,9022005000003016,2,420,,
9022005001009004,9022005000003017,2,420,,
9022005001009004,9022005000003018,2,420,,
9022005001009004,9022005000003019,2,420,,
9022005000002003,9022005000002007,2,300,,
9022005002275002,9022005000189002,2,300,,
9022005001009004,9022005000003010,2,420,,
9022005001009004,9022005000003011,2,420,,
9022005001009004,9022005000003012,2,420,,
9022005001009004,9022005000003013,2,420,,
9022005001000003,9022005001000012,2,300,,
9022005001000003,9022005001000013,2,300,,
9022005001000003,9022005001000010,2,300,,
9022005001000003,9022005001000011,2,300,,
9022005001000003,9022005001000016,2,300,,
9022005001000003,9022005001000017,2,300,,
9022005001000003,9022005001000014,2,300,,
9022005001000003,9022005001000015,2,300,,
9022005001000018,9022005001000026,2,300,,
9022005001000018,9022005001000021,2,300,,
9022005001000018,9022005001000022,2,300,,
9022005001000018,9022005001000020,2,300,,
9022005000050021,9022005001243002,2,300,,
9022005000050021,9022005001243001,2,300,,
9022005001000003,9022005001000018,2,300,,
9022005001000003,9022005001000019,2,300,,
9022005001009016,9022005001017002,2,180,,
9022005001009016,9022005001017001,2,180,,
9022005001000003,9022005001000001,2,300,,
9022005000003009,9022005001009002,2,420,,
9022005002784002,9022005000502002,2,420,,
9022005001000003,9022005001000002,2,300,,
9022005000003009,9022005001009003,2,420,,
9022005000050001,9022005001243001,2,300,,
9022005002784002,9022005000502001,2,420,,
9022005000050001,9022005001243002,2,300,,
9022005001000018,9022005001000019,2,300,,
9022005000003009,9022005001009001,2,420,,
9022005001000003,9022005001000005,2,300,,
9022005001000018,9022005001000016,2,300,,
9022005001000003,9022005001000006,2,300,,
9022005001000018,9022005001000017,2,300,,
9022005001000018,9022005001000014,2,300,,
9022005000003009,9022005001009004,2,420,,
9022005001000003,9022005001000004,2,300,,
9022005001000018,9022005001000015,2,300,,
9022005000003009,9022005001009005,2,420,,
9022005001000018,9022005001000012,2,300,,
9022005001000018,9022005001000013,2,300,,
9022005001000018,9022005001000010,2,300,,
9022005001000018,9022005001000011,2,300,,
9022005001000003,9022005001000009,2,300,,
9022005001000003,9022005001000007,2,300,,
9022005001000003,9022005001000008,2,300,,
9022005000006016,9022005000006017,2,120,,
9022005000006016,9022005001022001,2,180,,
9022005001027016,9022005001029016,2,360,,
9022005001027016,9022005001029017,2,360,,
9022005000006016,9022005001022002,2,180,,
9022005001000018,9022005001000046,2,360,,
9022005001508001,9022005000993042,2,300,,
9022005001027016,9022005001029001,2,360,,
9022005001508001,9022005000993043,2,300,,
9022005001027016,9022005001029002,2,360,,
9022005001000003,9022005001000021,2,300,,
9022005001000003,9022005001000022,2,300,,
9022005000006016,9022005000006003,2,120,,
9022005000006016,9022005000006002,2,120,,
9022005001000003,9022005001000026,2,300,,
9022005000006016,9022005000006001,2,120,,
9022005000130042,9022005000130002,2,300,,
9022005001000003,9022005001000020,2,300,,
9022005000130042,9022005000130003,2,300,,
9022005000130042,9022005000130004,2,300,,
9022005001009016,9022005001017017,2,180,,
9022005001009016,9022005001017016,2,180,,
9022005000130042,9022005000130001,2,240,,
9022005000993043,9022005001508001,2,300,,
9022005000215005,9022005000215003,2,300,,
9022005000215005,9022005000215004,2,300,,
9022005000215005,9022005000215001,2,300,,
9022005000993043,9022005001508002,2,300,,
9022005000215005,9022005000215002,2,300,,
9022005000003012,9022005001009017,2,420,,
9022005000003012,9022005001009016,2,420,,
9022005000993005,9022005001508001,2,300,,
9022005000993005,9022005001508002,2,300,,
9022005001038004,9022005001037003,2,240,,
9022005001038004,9022005001037002,2,240,,
9022005001038004,9022005001037001,2,240,,
9022005000006016,9022005001022016,2,180,,
9022005001000003,9022005001000046,2,360,,
9022005000003012,9022005001009005,2,420,,
9022005000003012,9022005001009004,2,420,,
9022005000006016,9022005001022017,2,180,,
9022005000003012,9022005001009003,2,420,,
9022005000003012,9022005001009002,2,420,,
9022005000003012,9022005001009001,2,420,,
9022005003850001,9022005000448001,2,180,,
9022005003850001,9022005000448002,2,180,,
9022005003849002,9022005001219002,2,300,,
9022005003849002,9022005001219001,2,300,,
9022005001038004,9022005001037017,2,240,,
9022005001038004,9022005001037016,2,240,,
9022005001000018,9022005001000009,2,300,,
9022005003602001,9022005005038001,2,900,,
9022005001000018,9022005001000007,2,300,,
9022005001000018,9022005001000008,2,300,,
9022005001000018,9022005001000005,2,300,,
9022005000003009,9022005001009017,2,420,,
9022005001002003,9022005001020017,2,360,,
9022005000002007,9022005000002017,2,300,,
9022005001000018,9022005001000006,2,300,,
9022005001002003,9022005001020016,2,360,,
9022005000002007,9022005000002016,2,300,,
9022005001000018,9022005001000003,2,300,,
9022005001000018,9022005001000004,2,300,,
9022005000003009,9022005001009016,2,420,,
9022005001000018,9022005001000001,2,300,,
9022005001000018,9022005001000002,2,300,,
9022005001187002,9022005001169001,2,300,,
9022005003602001,9022005005038002,2,900,,
9022005000993002,9022005001508002,2,300,,
9022005000993002,9022005001508001,2,300,,
9022005001187002,9022005001169002,2,300,,
9022005001508001,9022005000993001,2,300,,
9022005003847002,9022005000234002,2,120,,
9022005001508001,9022005000993002,2,300,,
9022005003847002,9022005000234001,2,120,,
9022005001508001,9022005000993003,2,300,,
9022005001508001,9022005000993004,2,300,,
9022005001508001,9022005000993005,2,300,,
9022005001508001,9022005000993006,2,300,,
9022005001002003,9022005001020002,2,360,,
9022005001002003,9022005001020001,2,360,,
9022005001232001,9022005000451001,2,300,,
9022005001232001,9022005000451002,2,300,,
9022005001000011,9022005001000016,2,300,,
9022005001000046,9022005001000010,2,360,,
9022005001000011,9022005001000015,2,300,,
9022005001000011,9022005001000018,2,300,,
9022005001000046,9022005001000012,2,360,,
9022005001000011,9022005001000017,2,300,,
9022005001000046,9022005001000011,2,360,,
9022005000184005,9022005000184025,2,300,,
9022005000050003,9022005001243002,2,300,,
9022005001000046,9022005001000014,2,360,,
9022005001000011,9022005001000019,2,300,,
9022005000184005,9022005000184026,2,300,,
9022005001000046,9022005001000013,2,360,,
9022005001000046,9022005001000016,2,240,,
9022005000184005,9022005000184024,2,300,,
9022005001000046,9022005001000015,2,360,,
9022005001000001,9022005001000026,2,300,,
9022005001000021,9022005001000006,2,300,,
9022005000003007,9022005001009004,2,420,,
9022005001000006,9022005001000046,2,360,,
9022005001000021,9022005001000005,2,300,,
9022005000003007,9022005001009005,2,420,,
9022005001000021,9022005001000004,2,300,,
9022005000003007,9022005001009002,2,420,,
9022005001000021,9022005001000003,2,300,,
9022005000003007,9022005001009003,2,420,,
9022005001037003,9022005001038016,2,240,,
9022005001000001,9022005001000022,2,300,,
9022005001000001,9022005001000021,2,300,,
9022005001000021,9022005001000009,2,300,,
9022005000003007,9022005001009001,2,420,,
9022005001000001,9022005001000020,2,300,,
9022005001000021,9022005001000008,2,300,,
9022005001000021,9022005001000007,2,300,,
9022005001000026,9022005001000021,2,240,,
9022005001000026,9022005001000020,2,240,,
9022005001000021,9022005001000002,2,300,,
9022005001037003,9022005001038017,2,240,,
9022005001000021,9022005001000001,2,300,,
9022005001000046,9022005001000018,2,360,,
9022005001000046,9022005001000017,2,240,,
9022005001000011,9022005001000010,2,300,,
9022005000050003,9022005001243001,2,300,,
9022005001000046,9022005001000019,2,360,,
9022005001000011,9022005001000012,2,300,,
9022005001517001,9022005001518001,2,180,,
9022005001000026,9022005001000022,2,240,,
9022005001517001,9022005001518002,2,180,,
9022005001000011,9022005001000014,2,300,,
9022005000194004,9022005000194044,2,300,,
9022005001000011,9022005001000013,2,300,,
9022005001000011,9022005001000005,2,300,,
9022005000003017,9022005001009005,2,420,,
9022005001000046,9022005001000021,2,240,,
9022005001000011,9022005001000004,2,300,,
9022005001000046,9022005001000020,2,240,,
9022005001000011,9022005001000007,2,300,,
9022005001000011,9022005001000006,2,300,,
9022005001000016,9022005001000046,2,240,,
9022005001000046,9022005001000022,2,360,,
9022005001000011,9022005001000009,2,300,,
9022005001000011,9022005001000008,2,300,,
9022005001000026,9022005001000019,2,300,,
9022005001009004,9022005001017017,2,180,,
9022005001009004,9022005001017016,2,180,,
9022005001000046,9022005001000026,2,360,,
9022005000184025,9022005000184002,2,240,,
9022005001000021,9022005001000017,2,240,,
9022005001037003,9022005001038002,2,240,,
9022005000184025,9022005000184001,2,240,,
9022005001000021,9022005001000016,2,240,,
9022005001037003,9022005001038003,2,240,,
9022005001000021,9022005001000015,2,300,,
9022005001037003,9022005001038004,2,240,,
9022005001000021,9022005001000014,2,300,,
9022005000184025,9022005000184005,2,300,,
9022005000184025,9022005000184004,2,240,,
9022005001000021,9022005001000019,2,300,,
9022005000184025,9022005000184003,2,240,,
9022005001000021,9022005001000018,2,300,,
9022005001037003,9022005001038001,2,240,,
9022005001000026,9022005001000010,2,300,,
9022005001000021,9022005001000013,2,300,,
9022005001000021,9022005001000012,2,300,,
9022005001000021,9022005001000011,2,300,,
9022005001000021,9022005001000010,2,300,,
9022005001000026,9022005001000016,2,240,,
9022005001000026,9022005001000015,2,300,,
9022005001000026,9022005001000018,2,300,,
9022005001000026,9022005001000017,2,240,,
9022005001000011,9022005001000001,2,300,,
9022005001000026,9022005001000012,2,300,,
9022005000003017,9022005001009001,2,420,,
9022005001000026,9022005001000011,2,300,,
9022005000003017,9022005001009002,2,420,,
9022005001000011,9022005001000003,2,300,,
9022005001000026,9022005001000014,2,300,,
9022005000003017,9022005001009003,2,420,,
9022005001000011,9022005001000002,2,300,,
9022005001000026,9022005001000013,2,300,,
9022005000003017,9022005001009004,2,420,,
9022005001243002,9022005001223002,2,240,,
9022005001000006,9022005001000020,2,300,,
9022005000184005,9022005000184003,2,300,,
9022005001000006,9022005001000021,2,300,,
9022005000184005,9022005000184004,2,300,,
9022005001000006,9022005001000022,2,300,,
9022005000184005,9022005000184001,2,300,,
9022005000050008,9022005001243002,2,300,,
9022005001243002,9022005001223001,2,180,,
9022005000184005,9022005000184002,2,300,,
9022005000050008,9022005001243001,2,300,,
9022005001038016,9022005001037017,2,240,,
9022005001000006,9022005001000026,2,300,,
9022005001009004,9022005001017002,2,180,,
9022005001000001,9022005001000046,2,360,,
9022005001009004,9022005001017001,2,180,,
9022005001038016,9022005001037016,2,240,,
9022005000046006,9022005001268001,2,240,,
9022005000046006,9022005001268002,2,240,,
9022005000502001,9022005002784001,2,420,,
9022005000502001,9022005002784002,2,420,,
9022005001000026,9022005001000046,2,360,,
9022005001000011,9022005001000026,2,300,,
9022005001038016,9022005001037001,2,240,,
9022005001000006,9022005001000010,2,300,,
9022005001000006,9022005001000011,2,300,,
9022005001000006,9022005001000012,2,300,,
9022005000184025,9022005000184024,2,240,,
9022005001000006,9022005001000013,2,300,,
9022005001000006,9022005001000014,2,300,,
9022005000003007,9022005001009016,2,420,,
9022005001000006,9022005001000015,2,300,,
9022005001000006,9022005001000016,2,300,,
9022005001000006,9022005001000017,2,300,,
9022005001038016,9022005001037003,2,240,,
9022005001000006,9022005001000018,2,300,,
9022005001038016,9022005001037002,2,240,,
9022005000184025,9022005000184026,2,240,,
9022005001000006,9022005001000019,2,300,,
9022005000050013,9022005001243001,2,300,,
9022005000050028,9022005001243001,2,300,,
9022005000050013,9022005001243002,2,300,,
9022005000050028,9022005001243002,2,300,,
9022005000003007,9022005001009017,2,420,,
9022005001783001,9022005000113001,2,300,,
9022005001783001,9022005000113002,2,300,,
9022005001000011,9022005001000021,2,300,,
9022005001000011,9022005001000020,2,300,,
9022005001000011,9022005001000022,2,300,,
9022005001000006,9022005001000001,2,300,,
9022005001000006,9022005001000002,2,300,,
9022005004138001,9022005001551002,2,180,,
9022005001000006,9022005001000003,2,300,,
9022005004138001,9022005001551001,2,180,,
9022005001000006,9022005001000004,2,300,,
9022005001000006,9022005001000005,2,300,,
9022005001000006,9022005001000007,2,300,,
9022005001000006,9022005001000008,2,300,,
9022005001000006,9022005001000009,2,300,,
9022005000126014,9022005004246001,2,240,,
9022005000993006,9022005000993001,2,300,,
9022005001000021,9022005001000046,2,240,,
9022005001032017,9022005005221003,2,240,,
9022005000993006,9022005000993004,2,300,,
9022005001032017,9022005005221002,2,240,,
9022005000993006,9022005000993005,2,300,,
9022005001032017,9022005005221001,2,240,,
9022005000993006,9022005000993002,2,300,,
9022005000993006,9022005000993003,2,300,,
9022005001000016,9022005001000003,2,300,,
9022005001000016,9022005001000004,2,300,,
9022005001000016,9022005001000001,2,300,,
9022005001000016,9022005001000002,2,300,,
9022005001000016,9022005001000007,2,300,,
9022005001000016,9022005001000008,2,300,,
9022005001000016,9022005001000005,2,300,,
9022005001000016,9022005001000006,2,300,,
9022005000900002,9022005001173001,2,180,,
9022005000900002,9022005001173002,2,180,,
9022005001027001,9022005001029016,2,360,,
9022005001027001,9022005001029017,2,360,,
9022005001000016,9022005001000009,2,300,,
9022005001000016,9022005001000014,2,300,,
9022005000369005,9022005000348002,2,420,,
9022005001000016,9022005001000015,2,300,,
9022005000369005,9022005000348001,2,420,,
9022005001000016,9022005001000012,2,300,,
9022005001000016,9022005001000013,2,300,,
9022005001000016,9022005001000018,2,300,,
9022005001000016,9022005001000019,2,300,,
9022005001009001,9022005000003001,2,420,,
9022005001000016,9022005001000017,2,240,,
9022005000046002,9022005000425003,2,180,,
9022005001009001,9022005000003004,2,420,,
9022005000184005,9022005000184043,2,300,,
9022005001009001,9022005000003005,2,420,,
9022005000046002,9022005000425001,2,180,,
9022005001009001,9022005000003002,2,420,,
9022005001000021,9022005001000026,2,240,,
9022005000184005,9022005000184041,2,300,,
9022005000046002,9022005000425002,2,180,,
9022005001009001,9022005000003003,2,420,,
9022005001000016,9022005001000010,2,300,,
9022005001009001,9022005000003008,2,420,,
9022005001000016,9022005001000011,2,300,,
9022005001009001,9022005000003009,2,420,,
9022005001009001,9022005000003006,2,420,,
9022005001009001,9022005000003007,2,420,,
9022005001000021,9022005001000020,2,240,,
9022005001000021,9022005001000022,2,240,,
9022005000003002,9022005001009005,2,420,,
9022005003800001,9022005002784002,2,600,,
9022005003800001,9022005002784001,2,600,,
9022005000003002,9022005001009001,2,420,,
9022005000003002,9022005001009002,2,420,,
9022005000003002,9022005001009003,2,420,,
9022005000003002,9022005001009004,2,420,,
9022005001000016,9022005001000026,2,240,,
9022005001000046,9022005001000001,2,360,,
9022005001009001,9022005000003011,2,420,,
9022005001000046,9022005001000003,2,360,,
9022005001009001,9022005000003012,2,420,,
9022005001000046,9022005001000002,2,360,,
9022005001000046,9022005001000005,2,360,,
9022005001009001,9022005000003010,2,420,,
9022005001000046,9022005001000004,2,360,,
9022005001009001,9022005000003016,2,420,,
9022005001078001,9022005001079002,2,300,,
9022005001009001,9022005000003013,2,420,,
9022005001078001,9022005001079001,2,300,,
9022005001000016,9022005001000021,2,240,,
9022005001009001,9022005000003019,2,420,,
9022005001000016,9022005001000022,2,240,,
9022005001009001,9022005000003017,2,420,,
9022005001009001,9022005000003018,2,420,,
9022005001000016,9022005001000020,2,240,,
9022005000003002,9022005001009016,2,420,,
9022005001000046,9022005001000007,2,360,,
9022005000003002,9022005001009017,2,420,,
9022005001168001,9022005003675001,2,300,,
9022005000050023,9022005001243001,2,300,,
9022005001000046,9022005001000006,2,360,,
9022005000050023,9022005001243002,2,300,,
9022005001000046,9022005001000009,2,360,,
9022005000050018,9022005001243002,2,300,,
9022005001000046,9022005001000008,2,360,,
9022005000050018,9022005001243001,2,300,,
9022005001168001,9022005003675002,2,300,,
9022005001243001,9022005000050025,2,360,,
9022005000002005,9022005000002004,2,180,,
9022005001243001,9022005000050024,2,360,,
9022005000002005,9022005000002003,2,180,,
9022005001243001,9022005000050027,2,360,,
9022005000002005,9022005000002002,2,180,,
9022005001243001,9022005000050026,2,360,,
9022005000002005,9022005000002001,2,180,,
9022005000043002,9022005001430003,2,240,,
9022005000184043,9022005000184003,2,240,,
9022005001243001,9022005000050029,2,360,,
9022005000184043,9022005000184004,2,240,,
9022005001243001,9022005000050028,2,360,,
9022005000002005,9022005000002007,2,300,,
9022005000043002,9022005001430001,2,240,,
9022005000184043,9022005000184005,2,300,,
9022005000002005,9022005000002006,2,300,,
9022005000043002,9022005001430002,2,240,,
9022005001257001,9022005001218001,2,240,,
9022005001257001,9022005001218002,2,240,,
9022005001243001,9022005000050021,2,360,,
9022005001243001,9022005000050020,2,360,,
9022005001243001,9022005000050023,2,360,,
9022005004133002,9022005000188001,2,300,,
9022005001243001,9022005000050022,2,360,,
9022005001079002,9022005001078002,2,300,,
9022005004133002,9022005000188002,2,300,,
9022005001079002,9022005001078001,2,300,,
9022005000184043,9022005000184001,2,240,,
9022005000184043,9022005000184002,2,240,,
9022005001243001,9022005000050014,2,360,,
9022005001243001,9022005000050013,2,360,,
9022005005010001,9022005001418002,2,240,,
9022005001243001,9022005000050016,2,360,,
9022005001000008,9022005001000046,2,360,,
9022005005010001,9022005001418001,2,240,,
9022005001243001,9022005000050018,2,360,,
