,id,latitude,longitude,bearing,speed,timestamp,vehicle.id,occupancy_status,trip_id,schedule_relationship,source,route_id,direction_id,route_short_name,route_type
28,216176952,58.41720199584961,15.623326301574707,330.0,0.0,1756184402,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,-1,-1,-1,-1
29,216176844,58.416847229003906,15.624612808227539,316.0,0.0,1756184402,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,9011005020200000,1,2,700
30,216176849,58.41777038574219,15.622751235961914,299.0,6.099999904632568,1756184402,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,-1,-1,-1,-1
31,216176997,58.41765213012695,15.623011589050293,320.0,0.0,1756184402,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,9011005021500000,1,15,700
32,216176909,58.416831970214844,15.62397289276123,324.0,0.0,1756184402,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,9011005022100000,1,21,700
33,216176779,58.416595458984375,15.62482738494873,337.0,2.799999952316284,1756184402,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,-1,-1,-1,-1
34,216176976,58.417293548583984,15.623634338378906,321.0,0.0,1756184402,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,9011005020100000,0,1,700
35,216176739,58.41740798950195,15.623162269592285,316.0,0.0,1756184402,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-04Z.pb,9011005021100000,1,11,700
36,216176881,58.41702651977539,15.62366008758545,318.0,0.0,1756184402,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005053000000,1,530,700
37,216176920,58.417327880859375,15.623003005981445,318.0,0.0,1756184402,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005054600000,1,546,700
38,216177012,58.41736602783203,15.623476028442383,314.0,3.9000000953674316,1756184402,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005020300000,1,3,700
39,216176804,58.41675567626953,15.6244535446167,320.0,0.0,1756184402,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,-1,-1,-1,-1
40,216176952,58.41720199584961,15.623326301574707,330.0,0.0,1756184402,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,-1,-1,-1,-1
41,216176844,58.416847229003906,15.624612808227539,316.0,0.0,1756184402,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005020200000,1,2,700
42,216176849,58.41777038574219,15.622751235961914,299.0,6.099999904632568,1756184402,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,-1,-1,-1,-1
43,216176997,58.41765213012695,15.623011589050293,320.0,0.0,1756184402,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005021500000,1,15,700
44,216176909,58.416831970214844,15.62397289276123,324.0,0.0,1756184402,9031005920505745,1.0,55700000075950192,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005022100000,1,21,700
45,216176779,58.416595458984375,15.62482738494873,337.0,2.799999952316284,1756184402,9031005920505729,,,,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,-1,-1,-1,-1
46,216176976,58.417293548583984,15.623634338378906,321.0,0.0,1756184402,9031005920505662,,55700000081191523,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005020100000,0,1,700
47,216176739,58.41740798950195,15.623162269592285,316.0,0.0,1756184402,9031005920505508,1.0,55700000080625226,0.0,otraf-vehiclepositions-2025-08-26T07-00-05Z.pb,9011005021100000,1,11,700
48,216177569,58.41702651977539,15.62366008758545,318.0,0.0,1756184404,9031005920804832,,55700000080518456,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005053000000,1,530,700
49,216177619,58.417327880859375,15.623003005981445,318.0,0.0,1756184404,9031005920804811,,55700000080509904,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005054600000,1,546,700
50,216177368,58.41739273071289,15.623417854309082,314.0,3.9000000953674316,1756184403,9031005920505514,1.0,55700000076537330,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005020300000,1,3,700
51,216177497,58.41675567626953,15.6244535446167,320.0,0.0,1756184404,9031005920505651,1.0,,,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,-1,-1,-1,-1
52,216177650,58.41720199584961,15.623327255249023,330.0,0.0,1756184404,9031005920804472,,,,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,-1,-1,-1,-1
53,216177547,58.416847229003906,15.624612808227539,316.0,0.0,1756184404,9031005920505509,1.0,55700000080652685,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005020200000,1,2,700
54,216177168,58.417781829833984,15.62265682220459,285.0,5.800000190734863,1756184403,9031005920505668,0.0,,,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,-1,-1,-1,-1
55,216177689,58.41765213012695,15.623011589050293,320.0,0.0,1756184404,9031005920505516,0.0,55700000080585816,0.0,otraf-vehiclepositions-2025-08-26T07-00-06Z.pb,9011005021500000,1,15,700
